,English,English_cleaned,Spanish,French,German
756,you're smashed,you are smashed,estas destrozado,tu es écrasé,du bist zerschlagen
757,you're so mean,you are so mean,eres tan malo,Tu es tellement méchant,du bist so gemein
758,you're the pro,you are the pro,eres el profesional,tu es le pro,Du bist der Profi
759,you're through,you are through,Estás en medio,vous êtes à travers,Sie sind durch
760,you're too big,you are too big,eres demasiado grande,tu es trop grand,du bist zu groß
761,you're too old,you are too old,eres muy viejo,vous êtes trop vieux,Du bist zu alt
762,you're useless,you are useless,usted es inútil,vous êtes inutile,Du bist nutzlos
763,you're welcome,you are welcome,de nada,vous êtes les bienvenus,gerne geschehen
764,you're winning,you are winning,estas ganando,tu gagnes,du gewinnst
765,you've done it,you have done it,lo has hecho,vous l'avez fait,Du hast es getan
766,your wife left,your wife left,tu esposa se fue,ta femme est partie,deine Frau ist gegangen
767,a boat capsized,a boat capsized,un barco volcó,un bateau a chaviré,ein Boot kenterte
768,a fish can swim,a fish can swim,un pez puede nadar,un poisson sait nager,Ein Fisch kann schwimmen
769,a man must work,a man must work,un hombre debe trabajar,un homme doit travailler,Ein Mann muss arbeiten
770,about what time,about what time,Alrededor de que hora,vers quelle heure,Um welche Zeit
771,adjust your tie,adjust your tie,ajusta tu corbata,ajustez votre cravate,Passen Sie Ihre Krawatte an
772,ain't that cute,as not that cute,como no tan lindo,pas si mignon que ça,als nicht so süß
773,all are present,all are present,todos están presentes,tous sont présents,alle sind vorhanden
774,am i alone here,am i alone here,¿Estoy solo aquí?,suis-je seul ici,bin ich allein hier
775,am i boring you,am i boring you,te estoy aburriendo,Est-ce que je t'ennuie,Langweile ich dich
776,am i reinstated,am i reinstated,¿Estoy reincorporado?,suis-je réintégré,bin ich wieder eingestellt
777,am i understood,am i understood,¿Estoy entendido?,suis-je compris,habe ich verstanden
778,anybody in here,anybody in here,alguien aquí,quelqu'un ici,irgendjemand hier drin
779,anybody see you,anybody see you,alguien te ve,quelqu'un te voit,jemand sieht dich
780,anybody will do,anybody will do,cualquiera lo hará,n'importe qui fera,jeder wird es tun
781,are drinks free,are drinks free,son bebidas gratis,les boissons sont gratuites,sind getränkefrei
782,are ghosts real,are ghosts real,son fantasmas reales,les fantômes sont-ils réels,sind Geister real
783,are these yours,are these yours,son estos tuyos,Est-ce que c'est à vous,Sind das deine
784,are those yours,are those yours,esos son tuyos,sont-ils à toi,sind das deine
785,are we all here,are we all here,¿Estamos todos aquí?,Sommes-nous tous ici,sind wir alle hier
786,are we finished,are we finished,Hemos terminado,sommes-nous finis,sind wir fertig
787,are we prepared,are we prepared,estamos preparados,sommes-nous prêts,sind wir vorbereitet
788,are you a ghost,are you a ghost,Eres un fantasma,Es-tu un fantôme,Bist du ein Geist
789,are you a model,are you a model,eres modelo,êtes-vous un modèle,sind Sie ein Modell
790,are you all set,are you all set,¿Estás listo?,Es-tu prête,bist du bereit
791,are you at home,are you at home,Estás en casa,êtes-vous à la maison,Sind Sie zu Hause
792,are you at work,are you at work,Estás en el trabajo,Es tu au travail,bist du bei der arbeit
793,are you certain,are you certain,estas seguro,êtes-vous sûr,bist du sicher
794,are you doctors,are you doctors,¿ustedes son doctores?,êtes-vous médecins,seid ihr ärzte
795,are you dressed,are you dressed,Estas vestida,es-tu habillé,Bist du angezogen
796,are you envious,are you envious,tienes envidia,es-tu envieux,bist du neidisch
797,are you excited,are you excited,Estás emocionado,êtes-vous excité,bist du aufgeregt
798,are you guys ok,are you guys ok,¿Están bien?,allez-vous bien les gars,geht es euch gut
799,are you healthy,are you healthy,Eres saludable,êtes-vous en bonne santé,bist du gesund
800,are you in love,are you in love,estas enamorado,es tu amoureuse,bist du verliebt
801,are you injured,are you injured,Estás lastimado,es-tu blessé,bist du verletzt
802,are you insured,are you insured,¿estás asegurado?,êtes-vous assuré,bist du versichert
803,are you jealous,are you jealous,Estás celoso,es-tu jaloux,Bist du neidisch
804,are you kidding,are you kidding,Estás bromeando,Est-ce que vous plaisantez,Machst du Witze
805,are you looking,are you looking,estás viendo,Est-ce que tu regardes,schaust du
806,are you married,are you married,estás casado,Es-tu marié,Sind Sie verheiratet
807,are you nervous,are you nervous,Estás nervioso,êtes-vous nerveux,bist du nervös
808,are you on dope,are you on dope,estas drogado,es-tu drogué,bist du auf dope
809,are you relaxed,are you relaxed,¿estás relajado?,es-tu détendu,bist du entspannt
810,are you serious,are you serious,En serio,êtes-vous sérieux,sind Sie im Ernst
811,are you sincere,are you sincere,eres sincero,es-tu sincère,bist du aufrichtig
812,are you sisters,are you sisters,Son hermanas,êtes-vous Soeurs,seid ihr Schwestern
813,are you smiling,are you smiling,Estás sonriendo,Souris-tu,lächelst Du
814,are you thirsty,are you thirsty,tienes sed,as-tu soif,Hast du Durst
815,are you unlucky,are you unlucky,tienes mala suerte,tu n'as pas de chance,hast du pech
816,are you winning,are you winning,estás ganando,est-ce que tu gagnes,gewinnst du
817,are you with us,are you with us,está usted con nosotros,Êtes-vous avec nous,bist du bei uns
818,are you working,are you working,estás trabajando,Est-ce que vous travaillez,arbeitest du
819,aren't we lucky,are not we lucky,¿No somos afortunados?,n'avons-nous pas de la chance,Haben wir kein Glück
820,aren't you cold,are not you cold,No tienes frío,n'as-tu pas froid,Ist dir nicht kalt
821,aren't you late,are not you late,no llegas tarde,n'êtes-vous pas en retard,bist du nicht zu spät
822,ask me anything,ask me anything,Pregúntame lo que sea,demande-moi n'importe quoi,Frag mich was
823,ask me tomorrow,ask me tomorrow,pregúntame mañana,demande moi demain,frag mich morgen
824,balls are round,balls are round,las bolas son redondas,les balles sont rondes,Kugeln sind rund
825,"be careful, tom",be careful  tom,ten cuidado tom,sois prudent tom,sei vorsichtig tom
826,be more precise,be more precise,se mas preciso,être plus précis,genauer sein
827,"be quiet, girls",be quiet  girls,cállense chicas,soyez tranquilles les filles,seid ruhige Mädchen
828,be very careful,be very careful,ten mucho cuidado,Soyez très prudent,sei sehr vorsichtig
829,bees make honey,bees make honey,las abejas hacen miel,les abeilles font du miel,Bienen machen Honig
830,behave yourself,behave yourself,Pórtate bien,comporte toi bien,Benimm dich
831,bite the bullet,bite the bullet,morder la bala,mordre la balle,den sauren Apfel beißen
832,black suits you,black suits you,el negro te queda bien,le noir te va bien,schwarz steht dir
833,boil some water,boil some water,hierve un poco de agua,faire bouillir de l'eau,Kochen Sie etwas Wasser
834,boy was i naive,boy was i naive,"chico, fui ingenuo",mec j'étais naïf,Junge war ich naiv
835,boy was i wrong,boy was i wrong,chico estaba equivocado,mec j'avais tort,Junge war ich falsch
836,boys are stupid,boys are stupid,Los chicos son estúpidos,les garçons sont stupides,Jungs sind dumm
837,bring him to me,bring him to me,traédmelo,amenez-le moi,Bring ihn zu mir
838,bring me my hat,bring me my hat,tráeme mi sombrero,apporte moi mon chapeau,Bring mir meinen Hut
839,bring that here,bring that here,trae eso aqui,apporte ça ici,bring das her
840,call me anytime,call me anytime,Llamame cuando quieras,appelle-moi quand tu veux,Ruf mich jederzeit an
841,call the police,call the police,Llame a la policía,Appelez la police,Rufen Sie die Polizei
842,can i afford it,can i afford it,puedo permitírmelo,puis-je me le permettre,kann ich es mir leisten
843,can i be honest,can i be honest,puedo ser honesto,puis-je être honnête,Kann ich ehrlich sein
844,can i come over,can i come over,Puedo ir,est-ce que je peux venir,Kann ich rüberkommen
845,can i keep this,can i keep this,¿Puedo quedarme con esto?,puis-je garder ça,kann ich das behalten
846,can i leave now,can i leave now,Puedo irme ahora,est-ce je peux partir maintenant,kann ich jetzt gehen
847,can i pay later,can i pay later,Puedo pagar más tarde,Puis-je payer plus tard,Kann ich später bezahlen
848,can anyone help,can anyone help,Alguien puede ayudar,quelqu'un peut-il aider,Kann jemand helfen
849,can birds smell,can birds smell,¿Pueden los pájaros oler?,les oiseaux peuvent-ils sentir,können vögel riechen
850,can they see me,can they see me,pueden verme,peuvent-ils me voir,können sie mich sehen
851,can they see us,can they see us,¿Pueden vernos?,peuvent-ils nous voir,können sie uns sehen
852,can we fix this,can we fix this,podemos arreglar esto,pouvons-nous résoudre ce problème,können wir das beheben
853,can we help you,can we help you,podemos ayudarte,Pouvons-nous vous aider,können wir dir helfen
854,can we prove it,can we prove it,podemos probarlo,pouvons-nous le prouver,können wir es beweisen
855,can you do that,can you do that,puedes hacer eso,peux-tu faire ça,können Sie das tun
856,can you hear me,can you hear me,puedes escucharme,Peux-tu m'entendre,kannst du mich hören
857,can you hear us,can you hear us,Puedes oirnos,Pouvez-vous nous entendre,kannst Du uns hören
858,can you help me,can you help me,me puedes ayudar,Pouvez-vous m'aider,kannst du mir helfen
859,can you help us,can you help us,puedes ayudarnos,pouvez-vous nous aider,kannst du uns helfen
860,can you see tom,can you see tom,puedes ver a tom,peux-tu voir tom,Kannst du Tom sehen?
861,can you show me,can you show me,usted me puede mostrar,peux-tu me montrer,kannst du mir zeigen
862,can you shut up,can you shut up,puedes callarte,peux-tu te taire,kannst du die Klappe halten
863,can you skip me,can you skip me,puedes saltarme,pouvez-vous me passer,kannst du mich überspringen
864,can you whistle,can you whistle,puedes silbar,peux-tu siffler,kannst du pfeifen
865,catch you later,catch you later,te veo luego,te rattraper plus tard,bis später
866,cats catch mice,cats catch mice,los gatos atrapan ratones,les chats attrapent les souris,Katzen fangen Mäuse
867,cats like boxes,cats like boxes,a los gatos les gustan las cajas,les chats aiment les boîtes,Katzen mögen Kisten
868,change is scary,change is scary,el cambio da miedo,le changement fait peur,Veränderung ist beängstigend
869,check these out,check these out,echa un vistazo a estos,vérifiez-les,Guck dir diese an
870,clean your room,clean your room,limpia tu habitación,range ta chambre,Räume dein Zimmer auf
871,close that door,close that door,cierra esa puerta,ferme cette porte,schließe diese Tür
872,close the hatch,close the hatch,cerrar la escotilla,fermer la trappe,schließen Sie die Luke
873,close your eyes,close your eyes,cierra tus ojos,ferme tes yeux,schließe deine Augen
874,come and get it,come and get it,ven y cógelo,venez le chercher,komme und nimm es
875,come and see me,come and see me,ven a verme,Viens me voir,Komm her und treffe mich
876,come as you are,come as you are,ven tal como eres,viens comme tu es,Komm wie du bist
877,come back later,come back later,vuelve mas tarde,revenez plus tard,komme später wieder
878,come downstairs,come downstairs,ven abajo,viens en bas,Komm herunter
879,come home early,come home early,ven a casa temprano,rentrer tôt,früh nach Hause kommen
880,come if you can,come if you can,ven si puedes,viens si tu peux,komm wenn du kannst
881,come in already,come in already,entra ya,rentre déjà,komm schon rein
882,come on up here,come on up here,ven aquí,viens ici,komm her
883,"come on, get up",come on  get up,"vamos, levantate",allez debout,Komm schon steh auf
884,come talk to me,come talk to me,"vamos, háblame",viens me parler,Komm Rede mit mir
885,congratulations,congratulations,Felicidades,toutes nos félicitations,Herzliche Glückwünsche
886,count to thirty,count to thirty,cuenta hasta treinta,compter jusqu'à trente,bis dreißig zählen
887,crows are black,crows are black,los cuervos son negros,les corbeaux sont noirs,Krähen sind schwarz
888,"cut it out, tom",cut it out  tom,cortalo tom,coupe-le tom,schneid es aus tom
889,defend yourself,defend yourself,Defiéndete,défendez-vous,verteidige dich selbst
890,did i drop that,did i drop that,¿Se me cayó eso?,est-ce que j'ai laissé tomber ça,habe ich das fallen lassen
891,did i miss much,did i miss much,me perdí mucho,est-ce que j'ai beaucoup manqué,habe ich viel verpasst
892,did tom find it,did tom find it,Tom lo encontró,est-ce que Tom l'a trouvé,hat Tom es gefunden
893,did anyone care,did anyone care,a alguien le importo,est-ce que quelqu'un s'en souciait,hat sich jemand darum gekümmert
894,did he go there,did he go there,¿Fue él allí?,est-il allé là-bas,ist er dort hingegangen
895,did he say that,did he say that,dijo eso,a-t-il dit que,Hat er das gesagt
896,did she like it,did she like it,Le ha gustado,a-t-elle aimé,Hat sie es gemocht
897,did someone die,did someone die,alguien murio,est-ce que quelqu'un est mort,ist jemand gestorben
898,did you do this,did you do this,Tú hiciste esto,est-ce que c'est toi qui as fait ça,hast du das gemacht
899,did you drop it,did you drop it,lo dejaste caer,tu l'as laissé tomber,hast du es fallen lassen
900,did you hear it,did you hear it,lo escuchaste,avez vous entendu ça,hast du es gehört
901,did you like it,did you like it,Te gustó,as-tu aimé,hat es Ihnen gefallen
902,did you miss me,did you miss me,Me extrañaste,vous ai-je manqué,Hast du mich vermisst
903,did you need me,did you need me,me necesitabas,avais-tu besoin de moi,hast du mich gebraucht
904,did you say yes,did you say yes,dijiste que si,avez-vous dit oui,hast du ja gesagt
905,did you take it,did you take it,Lo tomaste,est-ce que tu l'as pris,hast du es genommen
906,dig a deep hole,dig a deep hole,cavar un hoyo profundo,creuser un trou profond,ein tiefes Loch graben
907,dinner is on me,dinner is on me,la cena corre por mi cuenta,le dîner est pour moi,Abendessen geht auf mich
908,dinner is ready,dinner is ready,la cena está lista,le dîner est prêt,Essen ist fertig
909,dinner's at six,dinner s at six,la cena es a las seis,dîner à six,Abendessen ist um sechs
910,do i have to go,do i have to go,tengo que ir,Dois-je y aller,Muss ich gehen
911,do i look tired,do i look tired,¿Parezco cansado?,est-ce que j'ai l'air fatigué,sehe ich müde aus
912,do it right now,do it right now,Hazlo ahora,fais le maintenant,Mach es jetzt
913,do we have rice,do we have rice,tenemos arroz,avons-nous du riz,haben wir reis
914,do we have time,do we have time,tenemos tiempo,avons-nous le temps,haben wir zeit
915,do what he says,do what he says,haz lo que dice,fais ce qu'il dit,mach was er sagt
916,do what you can,do what you can,Haz lo que puedas,Fais ce que tu peux,"Tu, was du kannst"
917,do you disagree,do you disagree,¿Estás en desacuerdo?,êtes-vous en désaccord,bist du nicht einverstanden
918,do you eat fish,do you eat fish,Comes pescado,Manges-tu du poisson,Essen Sie Fisch
919,do you eat meat,do you eat meat,Comes carne,Manges-tu de la viande,isst du Fleisch
920,do you go often,do you go often,vas a menudo,vas-tu souvent,gehst du oft
921,do you have one,do you have one,tienes uno,avez-vous une,Hast du eins
922,do you know cpr,do you know cpr,sabes cpr,connaissez-vous la cpr,kennst du cpr
923,do you know tom,do you know tom,Conoces a Tom,Connais tu Tom,Kennst du Tom
924,do you know her,do you know her,la conoces,Est-ce que tu la connais,kennst du sie
925,do you know him,do you know him,Lo conoces,est-ce-que tu le connais,kennst du ihn
926,do you know why,do you know why,Sabes por qué,est-ce que tu sais pourquoi,"weißt du, warum"
927,do you like rap,do you like rap,Te gusta el rap,aimes-tu le rap,Magst du Rap
928,do you love tom,do you love tom,amas a tom,aimes-tu tom,Liebst du Tom?
929,do you remember,do you remember,Te acuerdas,te souviens tu,erinnerst du dich
930,do you see that,do you see that,ves eso,voyez-vous cela,Siehst du das
931,do you see them,do you see them,los ves,est-ce que tu les vois,siehst du sie
932,do you think so,do you think so,tú crees,le penses-tu,denkst du so
933,do you trust me,do you trust me,Confías en mí,me fais-tu confiance,vertraust du mir
934,do you want any,do you want any,quieres algo,veux-tu quelque chose,willst du irgendein
935,do you want him,do you want him,lo quieres,veux-tu de lui,willst du ihn
936,do your own job,do your own job,haz tu propio trabajo,faites votre propre travail,Mach deinen eigenen Job
937,does he like me,does he like me,le gusto a él,est-ce qu'il m'aime,Mag er mich
938,does that count,does that count,Eso cuenta,cela compte-t-il,zählt das
939,don't apologize,do not apologize,no te disculpes,ne t'excuse pas,Entschuldige dich nicht
940,don't attack me,do not attack me,no me ataques,ne m'attaque pas,greif mich nicht an
941,don't back away,do not back away,no retrocedas,ne recule pas,nicht zurückweichen
942,don't be afraid,do not be afraid,No tengas miedo,n'ayez pas peur,Sei nicht ängstlich
943,don't be scared,do not be scared,No tengas miedo,N'aies pas peur,Hab keine Angst
944,don't be so shy,do not be so shy,no seas tan tímido,ne sois pas si timide,sei nicht so schüchtern
945,don't be stupid,do not be stupid,no seas estúpido,ne sois pas stupide,sei nicht dumm
946,don't cheat him,do not cheat him,no lo engañes,ne le trompe pas,betrüge ihn nicht
947,don't come here,do not come here,no vengas ac'a,ne viens pas ici,Komm nicht her
948,don't die on me,do not die on me,no mueras encima de mi,ne meurs pas pour moi,Stirb mir nicht weg
949,don't follow me,do not follow me,no me siga,ne me suivez pas,Folge mir nicht
950,don't forget us,do not forget us,no nos olvides,ne nous oublie pas,Vergiss uns nicht
951,don't freak out,do not freak out,no te asustes,ne pas paniquer,Raste nicht aus
952,don't get angry,do not get angry,no te enojes,ne vous fâchez pas,werde nicht sauer
953,don't interfere,do not interfere,No interfieras,ne pas interférer,nicht stören
954,don't interrupt,do not interrupt,no interrumpas,ne pas interrompre,nicht unterbrechen
955,don't lie to me,do not lie to me,no me mientas,ne me ment pas,Lüg mich nicht an
956,don't lie to us,do not lie to us,no nos mientas,ne nous mens pas,Lüge uns nicht an
957,don't look away,do not look away,no mirar hacia otro lado,ne pas détourner le regard,Sieh nicht weg
958,don't look back,do not look back,no mires atrás,ne regarde pas en arrière,Schau nicht zurück
959,don't lose hope,do not lose hope,no pierdas la esperanza,Ne perds pas espoir,Verliere nicht die Hoffnung
960,don't overdo it,do not overdo it,no exagere,n'en fais pas trop,übertreibe es nicht
961,don't play dumb,do not play dumb,no te hagas el tonto,ne fais pas l'idiot,Spiel nicht den Dummen
962,don't remind me,do not remind me,no me recuerdes,Ne me le rappelle pas,Erinner mich nicht
963,don't resist us,do not resist us,no nos resistas,ne nous résiste pas,widerstehe uns nicht
964,don't rub it in,do not rub it in,no lo frotes,ne le frottez pas,nicht einreiben
965,don't run risks,do not run risks,no corras riesgos,ne pas courir de risques,kein Risiko eingehen
966,don't stay here,do not stay here,no te quedes aquí,ne reste pas ici,Bleib nicht hier
967,don't trust him,do not trust him,no confíes en él,ne lui fait pas confiance,Vertrau ihm nicht
968,don't you agree,do not you agree,no estas de acuerdo,n'es-tu pas d'accord,Stimmst Du nicht zu
969,draw me a sheep,draw me a sheep,dibujame una oveja,dessine moi un mouton,Zeichne mir ein Schaf
970,drink something,drink something,beber algo,boire quelquechose,etwas trinken
971,drink your milk,drink your milk,bebe tu leche,buvez votre lait,Trink deine Milch
972,drive carefully,drive carefully,conduce con cuidado,conduit prudemment,fahren Sie vorsichtig
973,empty your bags,empty your bags,vacía tus maletas,videz vos sacs,leeren Sie Ihre Taschen
974,enjoy your food,enjoy your food,disfruta tu comida,bon appétit,Genieße dein Essen
975,enjoy your meal,enjoy your meal,disfrute de su comida,bon appétit,Guten Appetit
976,enjoy your stay,enjoy your stay,Disfruta tu estancia,Profitez de votre séjour,genieße deinen Aufenthalt
977,enjoy your trip,enjoy your trip,disfruta tu viaje,bon voyage,genießen Sie Ihre Reise
978,everybody knows,everybody knows,todo el mundo sabe,tout le monde sait,jeder weiß
979,everyone agreed,everyone agreed,todos estuvieron de acuerdo,tout le monde était d'accord,alle waren sich einig
980,everyone agrees,everyone agrees,todos estan de acuerdo,tout le monde est d'accord,jeder stimmt zu
981,everyone did it,everyone did it,todos lo hicieron,tout le monde l'a fait,alle haben es geschafft
982,everyone dreams,everyone dreams,todos sueñan,tout le monde rêve,jeder träumt
983,everyone looked,everyone looked,todos miraban,tout le monde a regardé,alle haben geschaut
984,everyone prayed,everyone prayed,todos rezaron,tout le monde a prié,alle beteten
985,everyone saw it,everyone saw it,todos lo vieron,tout le monde l'a vu,jeder hat es gesehen
986,everyone smiled,everyone smiled,todos sonrieron,tout le monde a souri,alle lächelten
987,everyone waited,everyone waited,todos esperaron,tout le monde a attendu,alle warteten
988,everyone was ok,everyone was ok,todo el mundo estaba bien,tout le monde allait bien,alle waren in Ordnung
989,everyone's dead,everyone s dead,todos están muertos,tout le monde est mort,alle sind tot
990,everyone's fine,everyone s fine,todos estan bien,tout le monde va bien,allen geht es gut
991,expect no mercy,expect no mercy,no esperes piedad,N'attends aucune pitié,erwarte keine Gnade
992,fasten the gate,fasten the gate,sujetar la puerta,fermer la porte,das Tor befestigen
993,fetch me my hat,fetch me my hat,tráeme mi sombrero,va me chercher mon chapeau,Hol mir meinen Hut
994,find a solution,find a solution,encuentra una solución,Trouver une solution,finde eine Lösung
995,find me a glass,find me a glass,búscame un vaso,trouve moi un verre,Such mir ein Glas
996,fold up the map,fold up the map,doblar el mapa,plier la carte,Falte die Karte zusammen
997,follow that car,follow that car,sigue ese auto,suivez cette voiture,folge diesem Auto
998,get in the boat,get in the boat,entrar en el barco,monter dans le bateau,ins Boot steigen
999,get me a lawyer,get me a lawyer,consígueme un abogado,trouvez-moi un avocat,besorg mir einen anwalt
